	MachineNumber	machine_type_basename	FakeCountry	SiteId	SiteNumber	SiteName1	sq_hr	price_euro	type	size	overutilization	swap_up_with	swap_down_with	usageMedian	usageQ3	usageQ1	assetUti	utilization	relocated	contract	cost_negot	other_available	other_in_proximity	bigger_fit_doors	storage_closet	skills_in_team	recommendation	upgrade_to	downgrade_to	reasons	quant_underutilized	quant_overutilized
556	1535	swingo 2100	France	58000	2179813	DELPHARM	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	22.8	90.0	3.5999999999999996	0.40350877193		0	1	1	1	1	1	1	1						
557	1803	swingo 2100	France	58177	2256111	DECATHLON	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	4.2	4.2	4.2	0.171875	under	1	1	1	0	1	1	1	1				['other_available']	3767.0	
558	1620	swingo 2100	France	58037	2239550	MICROSOFT	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	66.0	69.44999999999999	61.949999999999996	0.651515151515		0	0	1	1	1	1	1	1				['contract']		
559	1130	swingo 2100	France	57979	2216715	AMCOR	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	10.200000000000001	12.0	7.800000000000001	0.224137931034	under	1	0	1	0	0	1	0	1				['contract', 'other_available', 'other_in_proximity', 'storage_closet']	3767.0	
560	1387	swingo 2100	France	58223	2220703	CHU MONT DE MARSAN (LAYNE)	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	84.0	150.0	41.099999999999994	0.782608695652		0	1	1	0	1	0	1	1				['other_available', 'bigger_fit_doors']		
561	1526	swingo 2100	France	58237	2210792	CAP 3000	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	87.6	91.8	84.6	0.776119402985		0	1	1	0	0	1	1	0				['other_available', 'other_in_proximity', 'skills_in_team']		
562	1078	swingo 2100	France	58104	2208394	CASINO	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	14.399999999999999	15.600000000000001	7.199999999999999	0.782608695652		0	1	1	1	0	1	1	1				['other_in_proximity']		
563	1458	swingo 2100	France	58015	2069851	CASINO BERGSON	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	25.8	60.6	6.0	0.797101449275		0	1	1	1	0	0	1	1				['other_in_proximity', 'bigger_fit_doors']		
564	301330005	swingo 2100	Belgium	51992	2233073	Luchthaven Brussel Nationaal	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	14.4	28.200000000000003	6.6	0.409937888199		0	0	0	0	1	1	1	1				['contract', 'cost_negot', 'other_available']		
565	301330013	swingo 2100	Belgium	51992	2233073	Luchthaven Brussel Nationaal	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	19.2	24.75	16.8	0.739130434783		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
566	301330007	swingo 2100	Belgium	51992	2233073	Luchthaven Brussel Nationaal	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	22.8	28.5	19.950000000000003	0.963190184049		0	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']		
567	301359826	swingo 2100	Belgium	52629	2089062	The British School of Brussels	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	19.2	32.1	16.200000000000003	0.614906832298		0	1	1	0	1	1	1	1				['other_available']		
568	1298	swingo 2100	Deutschland	51352	A010	Mensa Institutsviertel	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	64.2	99.75	23.700000000000003	0.552631578947		0	0	0	0	0	1	1	1				['contract', 'cost_negot', 'other_available', 'other_in_proximity']		
569	1295	swingo 2100	Deutschland	51345	A003	Siemens Mülheim	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	65.4	87.6	31.200000000000003	0.118421052632	under	0	1	1	1	1	1	1	1	downgrade		swingo 1850		3767.0	
570	1297	swingo 2100	Deutschland	51343	A001	Akzenta Barmen	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	71.39999999999999	76.5	65.55000000000001	0.826923076923		0	0	1	1	1	1	1	1				['contract']		
571	2401	swingo 2100	Deutschland	58477	A019	OBI Markt	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	23.1	31.8	19.8	0.615384615385		0	1	1	0	1	1	1	1				['other_available']		
572	2400	swingo 2100	Deutschland	58478	B019	OBI Markt	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	23.400000000000002	25.2	16.8	0.565217391304		0	1	1	1	1	1	1	1						
573	2307	swingo 2100	Deutschland	58476	A018	Fujitsu	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	78.0	81.3	52.5	0.625		0	1	1	1	1	1	1	0				['skills_in_team']		
574	1211	swingo 2100	Schweiz	51577	1020	TL Transports	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	89.4	123.29999999999998	75.6	0.592592592593		0	1	1	1	1	1	1	1						
575	1214	swingo 2100	Schweiz	51895	3422	Selecta AG	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	15.0	26.4	3.0	0.0941176470588	under	0	1	1	1	0	1	1	1				['other_in_proximity']	3767.0	
576	1279	swingo 2100	Schweiz	52002	1347	Jaeger LeCoultre	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	134.10000000000002	141.45	123.60000000000001	0.58064516129	over	0	0	0	1	1	1	1	1				['contract', 'cost_negot']		11407.8987539
577	1215	swingo 2100	Schweiz	51897	7402	Hamilton	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	65.4	70.19999999999999	35.4	0.626582278481		0	1	1	1	0	0	1	1				['other_in_proximity', 'bigger_fit_doors']		
578	1280	swingo 2100	Schweiz	52019	8340	Kuster Netcom AG	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	33.6	61.2	27.6	0.23125	under	0	1	1	1	0	1	1	1				['other_in_proximity']	3767.0	
579	1278	swingo 2100	Schweiz	52001	1338	Dentsply	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	47.400000000000006	66.3	27.9	0.69375		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
580	1327	swingo 2100	Schweiz	51278	KA33	Rolex S.A.-Biel	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	10.200000000000001	12.0	9.0	0.191489361702	under	1	1	1	1	0	1	0	1				['other_in_proximity', 'storage_closet']	3767.0	
581	262	swingo 2100	Schweiz	53019	6805	Synthes Mezzovico GmbH	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	25.5	27.599999999999998	22.949999999999996	0.83125		0	1	1	1	0	1	1	1				['other_in_proximity']		
582	1148	swingo 2100	Schweiz	52985	6900	Coop. Migros Ticino	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	28.799999999999997	31.050000000000004	26.55	0.408805031447		0	0	0	1	1	1	0	1				['contract', 'cost_negot', 'storage_closet']		
583	4	swingo 1850	USA	50519	699	Kroger(699)	1551.9	7465.96	Walkbehind	Medium	120	swingo 2500	swingo 1650	34.8	65.85000000000001	23.400000000000002	0.993865030675		0	0	0	1	1	0	1	1				['contract', 'cost_negot', 'bigger_fit_doors']		
584	7	swingo 1850	USA	50525	484	Kroger 484	1551.9	7465.96	Walkbehind	Medium	120	swingo 2500	swingo 1650	82.8	87.45	76.35	0.950617283951		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
585	6	swingo 1850	USA	50521	449	Kroger(449)	1551.9	7465.96	Walkbehind	Medium	120	swingo 2500	swingo 1650	16.200000000000003	27.6	12.6	1.0		0	0	0	0	1	0	1	1				['contract', 'cost_negot', 'other_available', 'bigger_fit_doors']		
586	8965	swingo 1850	Schweiz	51271	KA40	Migros Airport Kloten	1551.9	7465.96	Walkbehind	Medium	120	swingo 2500	swingo 1650	22.2	29.099999999999998	16.5	1.0		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
587	6760	swingo 1850	Australia	52414	5084	Churchill Shopping Centre	1551.9	7465.96	Walkbehind	Medium	120	swingo 2500	swingo 1650	27.0	30.6	21.0	0.95652173913		0	1	1	1	0	1	1	1				['other_in_proximity']		
588	7518090000000	swingo 1850	Spain	51830	2239922	ISS-TAISA MALAGA LIMPIEZA	1551.9	7465.96	Walkbehind	Medium	120	swingo 2500	swingo 1650	28.5	33.6	18.45	0.993827160494		0	1	1	1	1	1	1	1						
589	301360329	swingo 1850	Belgium	52610	1273278	De Jager (ISS Food Service)	1551.9	7465.96	Walkbehind	Medium	120	swingo 2500	swingo 1650	10.200000000000001	11.25	9.0	0.710691823899		0	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']		
590	9907	swingo 1850	Deutschland	51358	B013	Porsche Museum	1551.9	7465.96	Walkbehind	Medium	120	swingo 2500	swingo 1650	28.2	32.7	25.65	0.14465408805	under	1	1	1	0	1	1	1	1				['other_available']	3732.98	
591	751809000000	swingo 1850	France	53086	2206651	LECLERC CONTREXEVILLE	1551.9	7465.96	Walkbehind	Medium	120	swingo 2500	swingo 1650	7.800000000000001	10.799999999999999	6.6	0.7125		0	1	1	1	1	1	1	1						
592	9486	swingo 1850	France	58156	2192285	CASINO CHALETTE	1551.9	7465.96	Walkbehind	Medium	120	swingo 2500	swingo 1650	21.0	24.0	18.3	0.75		0	0	0	0	1	1	1	1				['contract', 'cost_negot', 'other_available']		
593	7198	swingo 1850	France	58017	2163462	INTERMARCHE	1551.9	7465.96	Walkbehind	Medium	120	swingo 2500	swingo 1650	10.799999999999999	13.2	9.0	0.985294117647		0	0	1	1	0	0	1	1				['contract', 'other_in_proximity', 'bigger_fit_doors']		
594	9497	swingo 1850	France	57991	2195247	DHL	1551.9	7465.96	Walkbehind	Medium	120	swingo 2500	swingo 1650	19.2	24.0	15.0	0.651515151515		0	0	0	0	0	1	0	1				['contract', 'cost_negot', 'other_available', 'other_in_proximity', 'storage_closet']		
595	9485	swingo 1850	France	58230	2192273	AGENCE ISS LORRAINE NORD	1551.9	7465.96	Walkbehind	Medium	120	swingo 2500	swingo 1650	60.900000000000006	71.85	28.049999999999997	0.0769230769231	under	0	0	0	0	1	1	0	1				['contract', 'cost_negot', 'other_available', 'storage_closet']	3732.98	
596	9496	swingo 1850	France	58216	2126945	HAGER	1551.9	7465.96	Walkbehind	Medium	120	swingo 2500	swingo 1650	87.6	121.19999999999997	78.30000000000001	0.463768115942		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
597	9488	swingo 1850	France	58265	2204418	HOTEL DE LA RENAISSANCE	1551.9	7465.96	Walkbehind	Medium	120	swingo 2500	swingo 1650	11.4	15.0	8.4	0.323076923077		0	1	1	0	0	0	0	1				['other_available', 'other_in_proximity', 'bigger_fit_doors', 'storage_closet']		
598	9616	swingo 1850	France	58031	2186519	LABORATOIRE SERVIER	1551.9	7465.96	Walkbehind	Medium	120	swingo 2500	swingo 1650	19.2	24.599999999999998	16.5	0.230769230769	under	0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']	3732.98	
599	9321	swingo 1850	France	58229	2191018	TELECOM BRETAGNE	1551.9	7465.96	Walkbehind	Medium	120	swingo 2500	swingo 1650	29.4	60.750000000000014	19.8	0.142857142857	under	1	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']	3732.98	
600	9484	swingo 1850	France	58101	2192287	SIMPLY METZ WOIPPY	1551.9	7465.96	Walkbehind	Medium	120	swingo 2500	swingo 1650	34.5	73.2	23.249999999999996	0.753623188406		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
601	5	swingo 1650	USA	50520	429	Kroger(429)	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	34.5	68.85	24.3	0.993827160494		0	0	0	0	1	1	1	1				['contract', 'cost_negot', 'other_available']		
602	10	swingo 1650	USA	50522	483	Kroger(483)	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	32.400000000000006	63.6	11.4	1.0		0	0	0	0	1	1	1	1				['contract', 'cost_negot', 'other_available']		
603	0	swingo 1650	USA	50510	346	Kroger(346)	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	60.0	75.0	30.0	0.944785276074		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
604	5972	swingo 1650	Schweiz	51275	KA36	MM-Landquart	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	18.0	19.950000000000003	10.799999999999999	0.8375		0	0	0	0	0	1	1	1				['contract', 'cost_negot', 'other_available', 'other_in_proximity']		
605	1	swingo 1650	USA	50510	346	Kroger(346)	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	24.599999999999998	32.400000000000006	20.400000000000002	0.975308641975		0	0	0	1	1	1	0	1				['contract', 'cost_negot', 'storage_closet']		
606	2	swingo 1650	USA	50514	370	Kroger(370)	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	23.400000000000002	27.6	22.2	0.786163522013		0	0	0	1	0	1	0	1				['contract', 'cost_negot', 'other_in_proximity', 'storage_closet']		
607	3	swingo 1650	USA	50516	397	Kroger(397)	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	12.3	15.450000000000001	9.0	0.987654320988		0	0	0	1	1	1	1	0				['contract', 'cost_negot', 'skills_in_team']		
608	7515880000000	swingo 1650	Spain	51971	2170345	PINCHOS JOVI // ISS LLIRIA	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	196.2	198.6	150.9	0.981481481481	over	0	1	0	1	1	0	1	1				['cost_negot', 'bigger_fit_doors']		18405.0550293
609	10241	swingo 1650	Norway	51956	10241	Ahlsell Norge AS	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	26.4	62.699999999999996	20.7	0.141935483871	under	0	1	1	1	1	1	1	1	downgrade		swingo 1255		3589.5	
610	10522	swingo 1650	Norway	54214	10522	Helsfyr T banestasjon	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	35.4	63.6	31.5	0.127272727273	under	0	1	1	1	1	1	0	1				['storage_closet']	3589.5	
611	10523	swingo 1650	Norway	54213	10523	Lindeberg T banestasjon	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	82.2	83.25	78.60000000000001	0.030612244898	under	0	1	1	1	1	1	1	1	downgrade		swingo 1255		3589.5	
612	10576	swingo 1650	Norway	54303	10576	Drammen Stasjon	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	23.700000000000003	26.55	21.599999999999998	0.936936936937		0	1	1	1	0	1	1	1				['other_in_proximity']		
613	10530	swingo 1650	Norway	54217	10530	Vinmonopolet E lager	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	5.7	24.3	1.0499999999999998	0.140186915888	under	1	1	1	0	1	1	1	1				['other_available']	3589.5	
614	301367406	swingo 1650	Belgium	52983	2147403	Soc. Inst. de la Providence (ISS)	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	76.5	94.05	64.80000000000001	0.556962025316		0	0	1	0	0	1	1	1				['contract', 'other_available', 'other_in_proximity']		
615	10160	swingo 1650	Austria	52662	10342300001	Zgonc	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	61.800000000000004	67.2	33.9	0.474025974026		0	1	1	0	1	1	1	1				['other_available']		
616	10419	swingo 1650	Austria	53425	1161450001	Iveco	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	9.3	12.3	4.65	0.679012345679		0	1	1	1	1	1	1	1						
617	301373160	swingo 1650	Belgium	53251	1594251	Precimetal (ISS)	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	32.7	61.800000000000004	18.9	0.0714285714286	under	1	0	0	1	1	1	1	1				['contract', 'cost_negot']	3589.5	
618	10514	swingo 1650	Austria	52413	D001	Objekt nicht registriert	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	33.6	85.8	21.0	0.282608695652	under	1	1	1	1	1	1	1	1	downgrade		swingo 1255		3589.5	
619	10488	swingo 1650	Austria	52413	D001	Objekt nicht registriert	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	72.0	89.1	63.30000000000001	0.426751592357		0	1	1	1	1	1	1	1						
620	301394871	swingo 1650	Belgium	51993	1953674	ISS p/a AAK Benelux	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	88.8	120.74999999999999	82.8	0.65625		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
621	10525	swingo 1650	Norway	54236	10525	Nationaltheateret T banestasjon	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	18.6	21.0	16.8	0.118644067797	under	0	1	1	1	1	1	1	1	downgrade		swingo 1255		3589.5	
622	10524	swingo 1650	Norway	54237	10524	Furuset T banestasjon	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	23.400000000000002	27.0	19.8	0.155963302752	under	0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']	3589.5	
623	13946	swingo 1650	Turkey	51298	117137	CANPARK UMRANIYE AVM ISTANBUL -TM	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	18.6	22.8	16.8	0.39263803681		0	0	0	0	0	1	1	1				['contract', 'cost_negot', 'other_available', 'other_in_proximity']		
624	9719	swingo 1650	Ireland	51341	ISSIE001	Arytza Ltd.	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	17.4	20.400000000000002	15.600000000000001	0.969135802469		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
625	751588000000	swingo 1650	France	52523	2250046	SM CASINO AUREC	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	19.2	21.599999999999998	16.8	0.901234567901		0	1	0	1	1	1	0	0				['cost_negot', 'storage_closet', 'skills_in_team']		
626	10182	swingo 1650	France	58112	2169081	COMPASS ECOLE DE POLICE	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	13.5	54.599999999999994	1.7999999999999998	0.536231884058		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
627	10061	swingo 1650	France	58056	2232923	RENAULT	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	61.2	77.10000000000001	3.0	0.761194029851		0	0	1	0	0	1	1	1				['contract', 'other_available', 'other_in_proximity']		
628	9425	swingo 1650	France	58005	2192288	SIMPLY METZ PLANTIERES	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	22.8	31.200000000000003	4.8	0.768115942029		0	0	0	1	1	0	1	1				['contract', 'cost_negot', 'bigger_fit_doors']		
629	9452	swingo 1650	France	58003	2201255	DOW à Lauterbourg	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	321.0	366.59999999999997	304.8		over	0	1	1	1	1	1	1	1	upgrade	swingo 1850				33589.0550293
630	9427	swingo 1650	France	58188	2192690	LECLERC – JOUE LES TOURS	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	139.2	197.4	130.8	0.652173913043	over	0	0	0	1	1	0	1	0				['contract', 'cost_negot', 'bigger_fit_doors', 'skills_in_team']		11470.0550293
631	9609	swingo 1650	France	58031	2186519	LABORATOIRE SERVIER	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	5.3999999999999995	5.3999999999999995	5.3999999999999995	0.257575757576	under	1	1	1	1	0	1	1	1				['other_in_proximity']	3589.5	
632	9705	swingo 1650	France	57971	2213556	DECATHLON	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	86.39999999999999	151.2	33.0	0.34375		0	1	1	1	1	1	1	1						
633	9707	swingo 1650	France	58078	2213707	INTERMARCHE	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	12.0	12.6	11.4	0.797101449275		0	1	1	1	1	0	1	0				['bigger_fit_doors', 'skills_in_team']		
634	9450	swingo 1650	France	58269	2193230	DECATHLON - DESCOUR ET CABAUD	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	30.6	70.8	18.6			0	1	1	0	1	1	1	1				['other_available']		
635	6075	swingo 1650	France	58165	2152686	TATI	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	12.6	14.399999999999999	10.799999999999999	0.137254901961	under	1	1	1	1	1	1	1	1	downgrade		swingo 1255		3589.5	
636	9182	swingo 1650	France	58034	2171862	SMA	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	7.199999999999999	9.75	5.250000000000001	0.373134328358		0	1	1	1	0	1	1	1				['other_in_proximity']		
637	9594	swingo 1650	France	58031	2186519	LABORATOIRE SERVIER	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	15.0	18.6	13.8	0.338235294118		0	1	1	1	0	1	1	1				['other_in_proximity']		
638	9181	swingo 1650	France	58081	2170030	CHARLES FRERES FEURS	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	17.4	19.8	15.600000000000001	0.669724770642		0	1	1	1	1	1	1	1						
639	9708	swingo 1650	France	58124	2213689	DECATHLON	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	12.6	15.3	10.799999999999999	0.37037037037		0	1	1	1	0	1	1	1				['other_in_proximity']		
640	9426	swingo 1650	France	58161	2191957	ARKEMA	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	64.50000000000001	115.5	21.599999999999998	0.151515151515	under	1	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']	3589.5	
641	9585	swingo 1650	France	58031	2186519	LABORATOIRE SERVIER	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	93.0	122.4	87.45	0.109375	under	0	1	1	1	1	0	1	1				['bigger_fit_doors']	3589.5	
642	9002	swingo 1650	France	58151	2162091	TATI	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	144.60000000000002	210.6	89.4	0.0769230769231	under	1	1	1	0	1	1	1	0				['other_available', 'skills_in_team']	3589.5	
643	9428	swingo 1650	France	58119	2193385	INTERMARCHE ST FLOUR	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	15.3	41.55	1.4999999999999998	0.840579710145		0	1	1	0	1	1	1	1				['other_available']		
644	10060	swingo 1650	France	58283	2232895	MINEFI SERVICES DES PENSIONS	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	21.9	30.15	9.45	0.157894736842	under	1	0	0	0	0	1	0	1				['contract', 'cost_negot', 'other_available', 'other_in_proximity', 'storage_closet']	3589.5	
645	9094	swingo 1650	France	58190	2166601	PHILHARMONIE DE PARIS	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	18.6	28.799999999999997	15.0	0.739130434783		0	1	1	1	1	0	0	1				['bigger_fit_doors', 'storage_closet']		
646	9038	swingo 1650	France	58290	2167970	ESSILOR	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	12.6	18.300000000000004	10.5	0.142857142857	under	1	1	1	1	1	1	1	0				['skills_in_team']	3589.5	
647	6124	swingo 1650	France	58218	1717605	AGENCE ANJOU MAYENNE	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	208.8	258.9	147.6	0.148936170213	under	1	0	0	1	1	0	1	1				['contract', 'cost_negot', 'bigger_fit_doors']	3589.5	
648	6100	swingo 1650	France	58228	2120900	ISS PROPRETE-BUREAU ANGOULEME	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	66.9	79.2	32.55	0.453125		0	1	1	1	0	1	1	1				['other_in_proximity']		
649	10746	swingo 1650	Deutschland	58474	B016	Cinemaxx	1162.0	7179.0	Walkbehind	Medium	90	swingo 1850	swingo 1255	70.8	76.5	64.65	1.0		0	1	1	0	1	1	1	1				['other_available']		
650	11125	swingo 2500	Turkey	51298	117137	CANPARK UMRANIYE AVM ISTANBUL -TM	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	21.599999999999998	23.400000000000002	19.2	0.98773006135		0	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']		
651	800474000000	swingo 2500	France	52546	2252158	ISS PROPRETE AGENCE ORLEANS	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	87.6	128.4	60.6	0.944444444444		0	1	0	0	1	1	1	1				['cost_negot', 'other_available']		
652	2131	swingo 2500	Turkey	58373	415114	AKMERKEZ AVM ETILER ISTANBUL -TM	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	63.0	66.0	60.0	1.0		0	0	0	0	1	1	1	1				['contract', 'cost_negot', 'other_available']		
653	11497	swingo 2500	France	58238	2195600	LECLERC	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	62.699999999999996	79.65	28.799999999999997	0.724637681159		0	1	1	1	0	1	1	1				['other_in_proximity']		
654	11771	swingo 2500	France	58181	2232916	RENAULT	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	124.50000000000001	150.45	75.14999999999999	0.515151515152		0	0	1	1	1	1	1	1				['contract']		
655	11732	swingo 2500	France	58039	2221610	NOVARTIS	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	73.2	93.60000000000001	20.099999999999998	0.174603174603	under	1	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']	5948.245	
656	11394	swingo 2500	France	58194	2186385	TEREOS	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	88.2	95.4	84.0	0.63768115942		0	1	1	1	0	1	1	0				['other_in_proximity', 'skills_in_team']		
657	11575	swingo 2500	France	58104	2208394	CASINO	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	28.799999999999997	30.6	26.4	0.855072463768		0	1	1	0	1	1	1	1				['other_available']		
658	11721	swingo 2500	France	58263	2220565	ETS AMCOR	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	76.8	78.9	74.7	0.6		0	1	1	1	0	1	1	1				['other_in_proximity']		
659	11253	swingo 2500	France	58250	2083420	MERSEN	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	25.2	33.300000000000004	14.399999999999999	0.416666666667		0	0	1	0	1	1	1	1				['contract', 'other_available']		
660	11098	swingo 2500	France	58228	2120900	ISS PROPRETE-BUREAU ANGOULEME	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	14.7	39.900000000000006	6.450000000000001	0.171875	under	1	1	1	0	1	1	1	1				['other_available']	5948.245	
661	11630	swingo 2500	France	58123	2126317	NEWREST MESNIL AMELOT	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	150.0	191.1	127.2	0.761194029851		0	1	1	0	1	1	1	1				['other_available']		
662	11646	swingo 2500	France	57976	2215886	SUPER U 	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	70.49999999999999	80.40000000000002	62.699999999999996	0.869565217391		0	1	1	1	0	1	1	1				['other_in_proximity']		
663	11789	swingo 2500	France	58187	2232871	DECATHLON BORDEAUX LAC	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	0.6	0.6	0.6	0.420289855072		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
664	8004740000000	swingo 2500	Spain	51777	2175543	ISS ROBERT BOSCH - GARCIA NOBLEJAS	2304.4	11896.49	Ride-on	Large	180	swingo 4000	swingo 1850	35.099999999999994	66.60000000000001	27.749999999999996	0.858024691358		0	1	1	0	1	1	1	1				['other_available']		
